Token	POS-Tag	OOV	Id	Index	Documento
CGU	PROPN	1	25	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
realiza	VERB	0	25	1	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
16	NUM	0	25	2	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Reunião	NOUN	1	25	3	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
da	ADP	0	25	4	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Comissão	PROPN	0	25	5	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
de	ADP	0	25	6	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Coordenação	PROPN	1	25	7	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
de	ADP	0	25	8	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Controle	PROPN	0	25	9	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Interno	PROPN	1	25	10	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Ministro	NOUN	0	26	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
da	ADP	0	26	1	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
CGU	PROPN	1	26	2	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
participa	VERB	0	26	3	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
de	ADP	0	26	4	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
lançamento	NOUN	0	26	5	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
do	ADP	0	26	6	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
Plano	PROPN	0	26	7	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
de	ADP	0	26	8	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
Integridade	PROPN	1	26	9	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
da	ADP	0	26	10	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
Dataprev	PROPN	1	26	11	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
Chamada	NOUN	1	27	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
pública	ADJ	0	27	1	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
seleciona	VERB	1	27	2	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
pesquisadores	NOUN	0	27	3	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
para	ADP	0	27	4	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
projeto	NOUN	0	27	5	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
realizado	VERB	0	27	6	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
pela	ADP	0	27	7	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
CGU	PROPN	1	27	8	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
e	CCONJ	0	27	9	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
Ipea	PROPN	1	27	10	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
Atualização	NOUN	1	28	0	Atualização das Despesas Públicas no Portal da Transparência
das	ADP	0	28	1	Atualização das Despesas Públicas no Portal da Transparência
Despesas	PROPN	1	28	2	Atualização das Despesas Públicas no Portal da Transparência
Públicas	PROPN	0	28	3	Atualização das Despesas Públicas no Portal da Transparência
no	ADP	0	28	4	Atualização das Despesas Públicas no Portal da Transparência
Portal	PROPN	1	28	5	Atualização das Despesas Públicas no Portal da Transparência
da	ADP	0	28	6	Atualização das Despesas Públicas no Portal da Transparência
Transparência	PROPN	1	28	7	Atualização das Despesas Públicas no Portal da Transparência
SFC	PROPN	1	29	0	SFC lança o infográfico Jornada do Auditor Interno Governamental
lança	VERB	0	29	1	SFC lança o infográfico Jornada do Auditor Interno Governamental
o	DET	0	29	2	SFC lança o infográfico Jornada do Auditor Interno Governamental
infográfico	NOUN	1	29	3	SFC lança o infográfico Jornada do Auditor Interno Governamental
Jornada	PROPN	1	29	4	SFC lança o infográfico Jornada do Auditor Interno Governamental
do	ADP	0	29	5	SFC lança o infográfico Jornada do Auditor Interno Governamental
Auditor	PROPN	1	29	6	SFC lança o infográfico Jornada do Auditor Interno Governamental
Interno	PROPN	1	29	7	SFC lança o infográfico Jornada do Auditor Interno Governamental
Governamental	PROPN	1	29	8	SFC lança o infográfico Jornada do Auditor Interno Governamental
CGU	PROPN	1	30	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
divulga	VERB	1	30	1	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
resultado	NOUN	0	30	2	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
de	ADP	0	30	3	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
seleção	NOUN	0	30	4	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
para	ADP	0	30	5	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
Diretoria	PROPN	1	30	6	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
de	ADP	0	30	7	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
Tecnologia	PROPN	0	30	8	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
da	ADP	0	30	9	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
Informação	PROPN	0	30	10	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
OGU	PROPN	1	31	0	OGU promove debates em alusão ao Dia do Ouvidor
promove	VERB	0	31	1	OGU promove debates em alusão ao Dia do Ouvidor
debates	NOUN	0	31	2	OGU promove debates em alusão ao Dia do Ouvidor
em	ADP	0	31	3	OGU promove debates em alusão ao Dia do Ouvidor
alusão	NOUN	0	31	4	OGU promove debates em alusão ao Dia do Ouvidor
ao	ADP	0	31	5	OGU promove debates em alusão ao Dia do Ouvidor
Dia	NOUN	0	31	6	OGU promove debates em alusão ao Dia do Ouvidor
do	ADP	0	31	7	OGU promove debates em alusão ao Dia do Ouvidor
Ouvidor	NOUN	1	31	8	OGU promove debates em alusão ao Dia do Ouvidor
CGU	PROPN	1	32	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
publica	VERB	0	32	1	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
norma	NOUN	0	32	2	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
operacional	ADJ	0	32	3	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
do	ADP	0	32	4	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
Sistema	PROPN	0	32	5	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
de	ADP	0	32	6	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
Ouvidorias	PROPN	1	32	7	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
do	ADP	0	32	8	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
Executivo	PROPN	0	32	9	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
Federal	PROPN	0	32	10	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
Governo	PROPN	0	33	0	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
Federal	PROPN	0	33	1	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
atinge	VERB	0	33	2	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
a	DET	0	33	3	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
marca	NOUN	0	33	4	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
de	ADP	0	33	5	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
1	NUM	0	33	6	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
milhão	NUM	0	33	7	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
de	ADP	0	33	8	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
pedidos	NOUN	0	33	9	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
de	ADP	0	33	10	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
acesso	NOUN	0	33	11	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
à	ADP	0	33	12	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
informação	NOUN	0	33	13	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
Revista	NOUN	0	34	0	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
da	ADP	0	34	1	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
CGU	PROPN	1	34	2	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
abre	VERB	0	34	3	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
chamada	VERB	0	34	4	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
para	ADP	0	34	5	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
dossiê	NOUN	1	34	6	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
especial	ADJ	0	34	7	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
sobre	ADP	0	34	8	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
regulação	NOUN	0	34	9	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
na	ADP	0	34	10	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
melhoria	NOUN	0	34	11	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
do	ADP	0	34	12	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
Estado	NOUN	0	34	13	Revista da CGU abre chamada para dossiê especial sobre regulação na melhoria do Estado
CGU	PROPN	1	35	0	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
divulga	VERB	1	35	1	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
resultado	NOUN	0	35	2	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
da	ADP	0	35	3	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
2	NUM	0	35	4	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
edição	NOUN	0	35	5	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
da	ADP	0	35	6	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
Escala	PROPN	1	35	7	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
Brasil	PROPN	0	35	8	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
Transparente	PROPN	1	35	9	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
-	PUNCT	0	35	10	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
Avaliação	NOUN	1	35	11	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
360	NUM	0	35	12	CGU divulga resultado da 2 edição da Escala Brasil Transparente - Avaliação 360
STPC	PROPN	1	36	0	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
realiza	VERB	0	36	1	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
primeiro	ADJ	0	36	2	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
encontro	NOUN	0	36	3	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
virtual	ADJ	0	36	4	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
de	ADP	0	36	5	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
2021	NUM	1	36	6	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
do	ADP	0	36	7	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
Diálogos	PROPN	1	36	8	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
em	ADP	0	36	9	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
Controle	PROPN	0	36	10	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
Social	PROPN	0	36	11	STPC realiza primeiro encontro virtual de 2021 do Diálogos em Controle Social
CGU	PROPN	1	37	0	CGU conclui três ações do Plano Anticorrupção do Governo Federal
conclui	VERB	0	37	1	CGU conclui três ações do Plano Anticorrupção do Governo Federal
três	NUM	0	37	2	CGU conclui três ações do Plano Anticorrupção do Governo Federal
ações	NOUN	0	37	3	CGU conclui três ações do Plano Anticorrupção do Governo Federal
do	ADP	0	37	4	CGU conclui três ações do Plano Anticorrupção do Governo Federal
Plano	PROPN	0	37	5	CGU conclui três ações do Plano Anticorrupção do Governo Federal
Anticorrupção	PROPN	1	37	6	CGU conclui três ações do Plano Anticorrupção do Governo Federal
do	ADP	0	37	7	CGU conclui três ações do Plano Anticorrupção do Governo Federal
Governo	PROPN	0	37	8	CGU conclui três ações do Plano Anticorrupção do Governo Federal
Federal	PROPN	0	37	9	CGU conclui três ações do Plano Anticorrupção do Governo Federal
CGU	PROPN	1	38	0	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
abre	VERB	0	38	1	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
consulta	NOUN	0	38	2	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
pública	ADJ	0	38	3	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
sobre	ADP	0	38	4	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
normativo	NOUN	1	38	5	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
de	ADP	0	38	6	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
Tomadas	PROPN	1	38	7	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
de	ADP	0	38	8	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
Contas	PROPN	0	38	9	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
Especiais	PROPN	0	38	10	CGU abre consulta pública sobre normativo de Tomadas de Contas Especiais
Prosa	NOUN	1	39	0	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
de	ADP	0	39	1	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
Ouvidoria	PROPN	1	39	2	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
Lei	PROPN	0	39	3	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
Geral	PROPN	0	39	4	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
de	ADP	0	39	5	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
Proteção	PROPN	0	39	6	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
de	ADP	0	39	7	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
Dados	PROPN	0	39	8	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
Pessoais	PROPN	1	39	9	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
foi	AUX	0	39	10	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
tema	NOUN	0	39	11	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
do	ADP	0	39	12	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
1	NUM	0	39	13	Prosa de Ouvidoria Lei Geral de Proteção de Dados Pessoais foi tema do 1 dia
