id;pos_documento
61;[[['CGU', 'divulga', 'Prestação', 'de', 'Contas', 'do', 'Presidente', 'da', 'República', 'de', '2020'], ['PROPN', 'VERB', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NUM'], ['divulga'], ['CGU', 'divulgar', 'Prestação', 'de', 'contas', 'de o', 'Presidente', 'de o', 'República', 'de', '2020']]]
62;[[['CGU', 'e', 'PF', 'combatem', 'fraudes', 'na', 'aquisição', 'de', 'materiais', 'escolares', 'em', 'Pernambuco'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN'], ['combatem'], ['CGU', 'e', 'PF', 'combater', 'fraude', 'em o', 'aquisição', 'de', 'material', 'escolar', 'em', 'Pernambuco']]]
63;[[['CGU', 'abre', 'consulta', 'para', 'aprimorar', 'norma', 'do', 'Plano', 'Anual', 'de', 'Auditoria', 'Interna'], ['PROPN', 'VERB', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'ADJ'], ['abre', 'aprimorar'], ['CGU', 'abrir', 'consulta', 'para', 'aprimorar', 'norma', 'de o', 'Plano', 'Anual', 'de', 'Auditoria', 'interna']]]
64;[[['CGU', 'e', 'Polícia', 'Federal', 'deflagram', 'mais', 'duas', 'fases', 'da', 'Operação', 'Rota', 'BR', '090'], ['PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'NUM'], ['deflagram'], ['CGU', 'e', 'Polícia', 'Federal', 'deflagrar', 'mais', 'dois', 'fase', 'de o', 'Operação', 'Rota', 'BR', '090']]]
65;[[['Covid', '-', '19', 'CGU', 'e', 'PF', 'reforçam', 'apuração', 'de', 'desvios', 'na', 'saúde', 'em', 'Rio', 'Branco'], ['PROPN', 'PUNCT', 'NUM', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['reforçam'], ['Covid', '-', '19', 'CGU', 'e', 'PF', 'reforçar', 'apuração', 'de', 'desvio', 'em o', 'saúde', 'em', 'Rio', 'Branco']], [['AC'], ['PROPN'], [], ['AC']]]
66;[[['Polícias', 'Federal', ',', 'Civil', 'e', 'Militar', 'prendem', 'investigados', 'por', 'assaltos', 'a', 'instituições', 'bancárias', 'em', 'Salvador'], ['PROPN', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN'], ['prendem investigados'], ['Polícias', 'Federal', ',', 'Civil', 'e', 'Militar', 'prender', 'investigado', 'por', 'assalto', 'a', 'instituição', 'bancário', 'em', 'Salvador']]]
67;[[['Polícia', 'Federal', 'apreende', 'mais', 'de', 'três', 'toneladas', 'de', 'pirarucu', 'no', 'Amazonas'], ['PROPN', 'PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['apreende'], ['Polícia', 'Federal', 'apreender', 'mais', 'de', 'três', 'tonelada', 'de', 'pirarucu', 'em o', 'Amazonas']]]
68;[[['PF', 'e', 'BPFRON', 'localizam', 'depósito', 'de', 'produtos', 'contrabandeados', 'em', 'Foz', 'do', 'Iguaçu', 'PR'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN'], ['localizam', 'contrabandeados'], ['PF', 'e', 'BPFRON', 'localizar', 'depósito', 'de', 'produto', 'contrabandear', 'em', 'Foz', 'de o', 'Iguaçu', 'PR']]]
69;[[['PF', 'prende', 'um', 'homem', 'e', 'apreende', 'mais', 'de', '300', 'comprimidos', 'de', 'ecstasy'], ['PROPN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'PROPN'], ['prende', 'apreende'], ['PF', 'prender', 'um', 'homem', 'e', 'apreender', 'mais', 'de', '300', 'comprimido', 'de', 'ecstasy']]]
70;[[['PF', 'investiga', 'esquema', 'de', 'venda', 'de', 'relíquias', 'arqueológicas', 'encontradas', 'no', 'Acre'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'PROPN'], ['investiga', 'encontradas'], ['PF', 'investigar', 'esquema', 'de', 'venda', 'de', 'relíquia', 'arqueológico', 'encontrar', 'em o', 'Acre']]]
71;[[['PF', 'apreende', 'carga', 'de', 'cigarros', 'paraguaios', 'e', 'veículos', 'usados', 'no', 'transporte', 'da', 'mercadoria'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['apreende', 'usados'], ['PF', 'apreender', 'carga', 'de', 'cigarro', 'paraguaio', 'e', 'veículo', 'usar', 'em o', 'transporte', 'de o', 'mercadoria']]]
72;[[['Polícia', 'Federal', 'prende', 'casal', 'por', 'tráfico', 'de', 'drogas', 'em', 'Macapá'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['prende'], ['Polícia', 'Federal', 'prender', 'casal', 'por', 'tráfico', 'de', 'droga', 'em', 'Macapá']]]
73;[[['Polícia', 'Federal', 'e', 'Receita', 'Federal', 'prendem', 'dois', 'homens', 'por', 'tráfico', 'de', 'animais', 'silvestres'], ['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['prendem'], ['Polícia', 'Federal', 'e', 'Receita', 'Federal', 'prender', 'dois', 'homem', 'por', 'tráfico', 'de', 'animal', 'silvestr']]]
74;[[['PF', 'prende', 'em', 'flagrante', 'homem', 'que', 'teria', 'compartilhado', 'imagens', 'pornográficas', 'de', 'menor'], ['PROPN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'NOUN', 'ADJ', 'ADP', 'ADJ'], ['prende', 'teria compartilhado'], ['PF', 'prender', 'em', 'flagrante', 'homem', 'que', 'ter', 'compartilhar', 'imagem', 'pornográfico', 'de', 'pequeno']]]
75;[[['PF', 'e', 'BPFRON', 'interceptam', 'comboio', 'com', 'veículos', 'carregados', 'com', 'cigarros', 'contrabandeados'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB'], ['interceptam', 'carregados', 'contrabandeados'], ['PF', 'e', 'BPFRON', 'interceptar', 'comboio', 'com', 'veículo', 'carregar', 'com', 'cigarro', 'contrabandear']]]
76;[[['PF', 'apreende', 'cocaína', 'encontrada', 'em', 'navio', 'no', 'Porto', 'de', 'bidos', 'PA'], ['PROPN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'VERB', 'PROPN'], ['apreende', 'encontrada', 'bidos'], ['PF', 'apreender', 'cocaína', 'encontrar', 'em', 'navio', 'em o', 'Porto', 'de', 'bido', 'PA']]]
77;[[['PF', 'prende', 'homem', 'em', 'flagrante', 'com', 'cédulas', 'falsas'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['prende'], ['PF', 'prender', 'homem', 'em', 'flagrante', 'com', 'cédula', 'falso']]]
78;[[['PF', 'prende', 'passageiro', 'de', 'voo', 'internacional', 'com', 'mais', 'de', '2', 'kg', 'de', 'cocaína'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN'], ['prende'], ['PF', 'prender', 'passageiro', 'de', 'voo', 'internacional', 'com', 'mais', 'de', '2', 'kg', 'de', 'cocaína']]]
79;[[['PF', 'cumpre', 'mandado', 'de', 'prisão', 'preventiva', 'de', 'suspeito', 'de', 'cometer', 'crimes', 'de', 'roubo', 'contra', 'os', 'Correios'], ['PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN'], ['cumpre mandado', 'cometer'], ['PF', 'cumprir', 'mandar', 'de', 'prisão', 'preventivo', 'de', 'suspeito', 'de', 'cometer', 'crime', 'de', 'roubo', 'contra', 'o', 'Correios']]]
80;[[['PF', 'faz', 'duas', 'apreensões', 'de', 'cédulas', 'falsas', 'na', 'região', 'de', 'Jales', 'SP'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['faz'], ['PF', 'fazer', 'dois', 'apreensão', 'de', 'cédula', 'falso', 'em o', 'região', 'de', 'Jales', 'SP']]]
81;[[['PF', 'e', 'BPFRON', 'apreendem', 'veículo', 'carregado', 'com', 'cigarros', 'contrabandeados'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB'], ['apreendem', 'carregado', 'contrabandeados'], ['PF', 'e', 'BPFRON', 'apreender', 'veículo', 'carregar', 'com', 'cigarro', 'contrabandear']]]
82;[[['PF', 'apreende', 'mais', 'de', '12', 'kg', 'de', 'cocaína', 'no', 'aeroporto', 'de', 'Guarulhos'], ['PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['apreende'], ['PF', 'apreender', 'mais', 'de', '12', 'kg', 'de', 'cocaína', 'em o', 'aeroporto', 'de', 'Guarulhos']]]
83;[[['PF', 'e', 'BPFRON', 'realizam', 'prisão', 'em', 'flagrante', 'de', 'contrabandista'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['realizam'], ['PF', 'e', 'BPFRON', 'realizar', 'prisão', 'em', 'flagrante', 'de', 'contrabandista']]]
84;[[['PF', 'apreende', '2', 'pick', '-', 'up', 'carregadas', 'com', 'cigarros', 'contrabandeados', 'em', 'Guaíra', 'PR'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN'], ['apreende', 'carregadas', 'contrabandeados'], ['PF', 'apreender', '2', 'pick', '-', 'up', 'carregar', 'com', 'cigarro', 'contrabandear', 'em', 'Guaíra', 'PR']]]
85;[[['Líder', 'de', 'organização', 'criminosa', 'é', 'preso', 'no', 'Paraguai', 'com', 'o', 'apoio', 'da', 'PF'], ['NOUN', 'ADP', 'NOUN', 'ADJ', 'AUX', 'VERB', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN'], ['é preso'], ['líder', 'de', 'organização', 'criminoso', 'ser', 'prender', 'em o', 'Paraguai', 'com', 'o', 'apoio', 'de o', 'PF']]]
86;[[['Dia', 'do', 'Papiloscopista'], ['NOUN', 'ADP', 'PROPN'], [], ['dia', 'de o', 'Papiloscopista']]]
87;[[['PF', ',', 'em', 'ação', 'conjunta', ',', 'apreende', 'duas', 'menores', 'com', 'haxixe', 'em', 'ônibus', 'na', 'BR277', 'no', 'âmbito', 'da', 'Operação', 'Hórus', 'e', 'Programa'], ['PROPN', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'PROPN'], ['apreende'], ['PF', ',', 'em', 'ação', 'conjunto', ',', 'apreender', 'dois', 'menor', 'com', 'haxixe', 'em', 'ônibus', 'em o', 'BR277', 'em o', 'âmbito', 'de o', 'Operação', 'Hórus', 'e', 'Programa']], [['VIGIA'], ['AUX'], [], ['vIGIA']]]
88;[[['Operação', 'Resgate', 'liberta', 'mais', 'de', '100', 'trabalhadores', 'em', 'condições', 'análogas', 'à', 'escravidão'], ['PROPN', 'PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN'], ['liberta'], ['Operação', 'Resgate', 'libertar', 'mais', 'de', '100', 'trabalhador', 'em', 'condição', 'análogo', 'a o', 'escravidão']]]
89;[[['PF', 'e', 'PM', 'combatem', 'organização', 'criminosa', 'especializada', 'em', 'roubo', 'a', 'bancos'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['combatem', 'especializada'], ['PF', 'e', 'PM', 'combater', 'organização', 'criminoso', 'especializar', 'em', 'roubo', 'a', 'banco']]]
90;[[['PF', 'combate', 'venda', 'e', 'produção', 'caseira', 'de', 'armas', 'de', 'fogo', 'em', 'Minas', 'Gerais'], ['PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['combate'], ['PF', 'combater', 'venda', 'e', 'produção', 'caseiro', 'de', 'arma', 'de', 'fogo', 'em', 'Minas', 'Gerais']]]
91;[[['PF', 'e', 'BPFRON', 'apreendem', 'maconha', 'especial'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADJ'], ['apreendem'], ['PF', 'e', 'BPFRON', 'apreender', 'maconha', 'especial']]]
92;[[['Polícia', 'Federal', 'realiza', 'maior', 'apreensão', 'de', 'maconha', 'do', 'ano', 'em', 'Pernambuco'], ['PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['realiza'], ['Polícia', 'Federal', 'realizar', 'grande', 'apreensão', 'de', 'maconha', 'de o', 'ano', 'em', 'Pernambuco']]]
93;[[['PF', 'deflagra', 'a', 'segunda', 'fase', 'da', 'Operação', 'Voto', 'Livre'], ['PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['deflagra'], ['PF', 'deflagrar', 'o', 'segundo', 'fase', 'de o', 'Operação', 'Voto', 'Livre']]]
94;[[['PF', 'combate', 'o', 'crime', 'de', 'moeda', 'falsa', 'no', 'Espírito', 'Santo'], ['PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN'], ['combate'], ['PF', 'combater', 'o', 'crime', 'de', 'moeda', 'falso', 'em o', 'Espírito', 'Santo']]]
95;[[['Polícia', 'Federal', 'combate', 'fraude', 'a', 'licitações', 'no', 'Acre'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['combate'], ['Polícia', 'Federal', 'combatir', 'fraude', 'a', 'licitação', 'em o', 'Acre']]]
96;[[['PF', 'deflagra', 'a', 'Operação', 'Overweight', 'para', 'combater', 'o', 'tráfico', 'internacional', 'de', 'drogas', 'em', 'São', 'Paulo'], ['PROPN', 'VERB', 'DET', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['deflagra', 'combater'], ['PF', 'deflagrar', 'o', 'Operação', 'Overweight', 'para', 'combater', 'o', 'tráfico', 'internacional', 'de', 'droga', 'em', 'São', 'Paulo']]]
97;[[['PF', ',', 'em', 'cooperação', 'com', 'autoridades', 'bolivianas', ',', 'viabiliza', 'libertação', 'de', 'brasileira', 'na', 'Bolívia'], ['PROPN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['viabiliza'], ['PF', ',', 'em', 'cooperação', 'com', 'autoridade', 'boliviano', ',', 'viabilizar', 'libertação', 'de', 'brasileira', 'em o', 'Bolívia']]]
98;[[['PF', 'apreende', 'mais', 'de', '12', 'kg', 'de', 'cocaína'], ['PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN'], ['apreende'], ['PF', 'apreender', 'mais', 'de', '12', 'kg', 'de', 'cocaína']]]
99;[[['Polícia', 'Federal', 'entrega', 'ao', 'Museu', 'Oscar', 'Niemeyer'], ['PROPN', 'PROPN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['entrega'], ['Polícia', 'Federal', 'entregar', 'a o', 'Museu', 'Oscar', 'Niemeyer']], [['obras', 'apreendidas', 'na', 'Operação', 'Vernissage'], ['NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN'], ['apreendidas'], ['obra', 'apreendir', 'em o', 'Operação', 'Vernissage']]]
100;[[['PF', 'prende', 'argentino', 'procurado', 'pela', 'Interpol', 'no', 'Rio', 'de', 'Janeiro'], ['PROPN', 'VERB', 'NOUN', 'VERB', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['prende', 'procurado'], ['PF', 'prender', 'argentino', 'procurar', 'por o', 'Interpol', 'em o', 'Rio', 'de', 'Janeiro']]]
101;[[['PF', 'e', 'BPFRON', 'apreendem', 'carga', '250', 'kg', 'de', 'agrotóxicos', 'em', 'Terra', 'Roxa', 'PR'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['apreendem'], ['PF', 'e', 'BPFRON', 'apreender', 'carga', '250', 'kg', 'de', 'agrotóxico', 'em', 'Terra', 'Roxa', 'PR']]]
102;[[['PF', 'cumpre', 'mandados', 'de', 'prisão', 'de', 'foragidos', 'da', 'justiça', 'que', 'prestaram', 'o', 'Enem'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'DET', 'PROPN'], ['cumpre', 'prestaram'], ['PF', 'cumprir', 'mandado', 'de', 'prisão', 'de', 'foragido', 'de o', 'justiça', 'que', 'prestar', 'o', 'Enem']]]
103;[[['PF', 'investiga', 'desvios', 'de', 'recursos', 'públicos', 'destinados', 'ao', 'combate', 'da', 'Covid', '-', '19', 'no', 'Piauí'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NUM', 'ADP', 'PROPN'], ['investiga', 'destinados'], ['PF', 'investigar', 'desvio', 'de', 'recurso', 'público', 'destinar', 'a o', 'combate', 'de o', 'Covid', '-', '19', 'em o', 'Piauí']]]
104;[[['Polícia', 'Federal', 'deflagra', '79', 'Fase', 'da', 'Operação'], ['PROPN', 'PROPN', 'VERB', 'NUM', 'PROPN', 'ADP', 'PROPN'], ['deflagra'], ['Polícia', 'Federal', 'deflagrar', '79', 'Fase', 'de o', 'Operação']], [['Lava', 'Jato'], ['PROPN', 'PROPN'], [], ['Lava', 'Jato']], [['Operação', 'Vernissage'], ['PROPN', 'PROPN'], [], ['Operação', 'Vernissage']]]
105;[[['PF', 'combate', 'lavagem', 'de', 'dinheiro', 'no', 'Distrito', 'Federal', 'e', 'em', 'Goiás'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'ADP', 'PROPN'], ['combate'], ['PF', 'combater', 'lavagem', 'de', 'dinheiro', 'em o', 'Distrito', 'Federal', 'e', 'em', 'Goiás']]]
106;[[['PF', 'encontra', 'diversos', 'animais', 'nativos', 'em', 'bagagem', 'de', 'passageiro', 'que', 'pretendia', 'embarcar', 'em', 'voo', 'para', 'a', 'Rússia'], ['PROPN', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN'], ['encontra', 'pretendia embarcar'], ['PF', 'encontrar', 'diverso', 'animal', 'nativo', 'em', 'bagagem', 'de', 'passageiro', 'que', 'pretender', 'embarcar', 'em', 'voo', 'para', 'o', 'Rússia']]]
107;[[['Polícia', 'Federal', 'prende', 'foragido', 'internacional', 'no', 'Aeroporto', 'de', 'Guarulhos'], ['PROPN', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['prende'], ['Polícia', 'Federal', 'prender', 'foragido', 'internacional', 'em o', 'Aeroporto', 'de', 'Guarulhos']]]
108;[[['PF', 'incinera', '5', ',', '5', 'toneladas', 'de', 'drogas', 'apreendidas', 'no', 'Porto', 'de', 'Santos'], ['PROPN', 'VERB', 'NUM', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['incinera', 'apreendidas'], ['PF', 'incinerar', '5', ',', '5', 'tonelada', 'de', 'droga', 'apreendir', 'em o', 'Porto', 'de', 'Santos']]]
109;[[['PF', 'prende', 'duas', 'pessoas', 'por', 'comércio', 'ilegal', 'de', 'armas', 'de', 'fogo', 'em', 'Roraima'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['prende'], ['PF', 'prender', 'dois', 'pessoa', 'por', 'comércio', 'ilegal', 'de', 'arma', 'de', 'fogo', 'em', 'Roraima']]]
110;[[['PF', 'prende', 'suspeito', 'de', 'assaltos', 'a', 'agências', 'dos', 'Correios', 'no', 'Espírito', 'Santo'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN'], ['prende'], ['PF', 'prender', 'suspeito', 'de', 'assalto', 'a', 'agência', 'de o', 'Correios', 'em o', 'Espírito', 'Santo']]]
111;[[['PF', 'identifica', '409', 'crimes', 'durante', 'apurações', 'da', 'Operação', 'Cai', '-'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT'], ['identifica'], ['PF', 'identificar', '409', 'crime', 'durante', 'apuração', 'de o', 'Operação', 'Cai', '-']], [['Cai'], ['VERB'], ['Cai'], ['cair']]]
112;[[['PF', 'atua', 'em', 'invasão', 'à', 'plataforma', 'de', 'petróleo', 'em', 'Angra', 'RJ'], ['PROPN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['atua'], ['PF', 'atuar', 'em', 'invasão', 'a o', 'plataforma', 'de', 'petróleo', 'em', 'Angra', 'RJ']]]
113;[[['Polícia', 'Federal', 'apreende', 'carga', 'de', 'agrotóxicos', 'contrabandeados', 'e', 'arma', 'de', 'fogo', 'durante', 'Operação', 'Hórus', 'em', 'Cascavel', '-', 'PR'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'PROPN'], ['apreende', 'contrabandeados'], ['Polícia', 'Federal', 'apreender', 'carga', 'de', 'agrotóxico', 'contrabandear', 'e', 'arma', 'de', 'fogo', 'durante', 'Operação', 'Hórus', 'em', 'Cascavel', '-', 'PR']]]
114;[[['Polícia', 'Federal', 'combate', 'crime', 'de', 'moeda', 'falsa', 'no', 'Rio', 'Grande', 'do', 'Sul'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN'], ['combate'], ['Polícia', 'Federal', 'combatir', 'crime', 'de', 'moeda', 'falso', 'em o', 'Rio', 'Grande', 'de o', 'Sul']]]
115;[[['PF', 'apreende', '25', 'mil', 'micropontos', 'da', 'droga', 'sintética', 'NBOH', 'em', 'Varginha', 'MG'], ['PROPN', 'VERB', 'NUM', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'PROPN', 'PROPN'], ['apreende'], ['PF', 'apreender', '25', 'mil', 'microponto', 'de o', 'droga', 'sintético', 'NBOH', 'em', 'Varginha', 'MG']]]
116;[[['Operação', 'felos', 'investiga', 'fraudes', 'em', 'solicitações', 'do', 'Auxílio', 'Emergencial', 'no', 'Acre'], ['NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN'], ['felos', 'investiga'], ['Operação', 'felos', 'investigar', 'fraude', 'em', 'solicitação', 'de o', 'Auxílio', 'Emergencial', 'em o', 'Acre']]]
117;[[['Polícia', 'Federal', 'deflagra', 'Operação'], ['PROPN', 'PROPN', 'VERB', 'NOUN'], ['deflagra'], ['Polícia', 'Federal', 'deflagrar', 'Operação']], [['Despudor', 'no', 'Acre', 'para', 'investigar', 'publicações', 'de', 'abusos', 'sexuais', 'de', 'criança', 'na', 'internet'], ['PROPN', 'ADP', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['investigar'], ['despudor', 'em o', 'Acre', 'para', 'investigar', 'publicação', 'de', 'abuso', 'sexual', 'de', 'criança', 'em o', 'Internet']]]
118;[[['PF', 'investiga', 'esquema', 'de', 'venda', 'de', 'selos', 'falsos', 'no', 'Mato', 'Grosso'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN'], ['investiga'], ['PF', 'investigar', 'esquema', 'de', 'venda', 'de', 'selo', 'falso', 'em o', 'Mato', 'Grosso']]]
119;[[['Polícia', 'Federal', 'combate', 'desmatamento', 'na', 'Amazônia'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN'], ['combate'], ['Polícia', 'Federal', 'combatir', 'desmatamento', 'em o', 'Amazônia']]]
120;[[['PF', 'prende', 'traficante', 'foragido', 'no', 'Rio', 'de', 'Janeiro'], ['PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['prende'], ['PF', 'prender', 'traficante', 'foragido', 'em o', 'Rio', 'de', 'Janeiro']]]
121;[[['PF', ',', 'em', 'ação', 'conjunta', ',', 'apreende', 'carregamento', 'de', 'cigarros', 'contrabandeados'], ['PROPN', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB'], ['apreende', 'contrabandeados'], ['PF', ',', 'em', 'ação', 'conjunto', ',', 'apreender', 'carregamento', 'de', 'cigarro', 'contrabandear']]]
